candidate_id,current_title,ai_skill_count,nontech_title,career_titles
CAND_0049310,Civil Engineer,7,no,Civil Engineer | Marketing Manager | Sales Executive
CAND_0049320,Accountant,8,yes,Accountant | Accountant
CAND_0049340,Junior ML Engineer,4,no,Junior ML Engineer | Junior ML Engineer
CAND_0049343,Operations Manager,5,yes,Operations Manager
CAND_0049363,Marketing Manager,9,yes,Marketing Manager | HR Manager | Operations Manager
CAND_0049373,Sales Executive,8,yes,Sales Executive | Customer Support
CAND_0049466,Operations Manager,7,yes,Operations Manager | Graphic Designer | Sales Executive | Business Analyst
CAND_0049474,Data Analyst,4,no,Data Analyst | Senior Data Engineer
CAND_0049483,Graphic Designer,7,yes,Graphic Designer | HR Manager | Marketing Manager | Operations Manager
CAND_0049524,Content Writer,10,yes,Content Writer | HR Manager | Accountant
CAND_0049527,Civil Engineer,6,no,Civil Engineer | Content Writer | Sales Executive | Sales Executive
CAND_0049535,Sales Executive,7,yes,Sales Executive
CAND_0049541,Civil Engineer,7,no,Civil Engineer | Operations Manager | Marketing Manager
CAND_0049548,HR Manager,7,yes,HR Manager | Business Analyst
CAND_0049561,Business Analyst,7,no,Business Analyst | Business Analyst | Customer Support
CAND_0049656,Mechanical Engineer,10,no,Mechanical Engineer | HR Manager
CAND_0049686,Graphic Designer,9,yes,Graphic Designer | Operations Manager | Customer Support
CAND_0049736,Graphic Designer,11,yes,Graphic Designer | Content Writer | Sales Executive
CAND_0049752,Operations Manager,9,yes,Operations Manager
CAND_0049800,Marketing Manager,7,yes,Marketing Manager | Project Manager | Mechanical Engineer | Content Writer
CAND_0050007,Customer Support,7,yes,Customer Support | Mechanical Engineer
CAND_0050020,Sales Executive,6,yes,Sales Executive | Graphic Designer | Project Manager
CAND_0050064,Sales Executive,8,yes,Sales Executive | Sales Executive
CAND_0050074,Civil Engineer,7,no,Civil Engineer | Civil Engineer
CAND_0050151,Civil Engineer,11,no,Civil Engineer | HR Manager | Graphic Designer
CAND_0050155,Operations Manager,8,yes,Operations Manager | Marketing Manager | Civil Engineer | Customer Support
CAND_0050200,Operations Manager,7,yes,Operations Manager | Accountant | HR Manager | Mechanical Engineer
CAND_0050207,Graphic Designer,10,yes,Graphic Designer
CAND_0050226,Project Manager,10,yes,Project Manager | Marketing Manager
CAND_0050248,Civil Engineer,9,no,Civil Engineer | Business Analyst | Graphic Designer | Civil Engineer
CAND_0050255,Business Analyst,6,no,Business Analyst | Accountant
CAND_0050285,Accountant,7,yes,Accountant
CAND_0050324,Civil Engineer,7,no,Civil Engineer | Sales Executive | Project Manager | Content Writer
CAND_0050383,Customer Support,5,yes,Customer Support | Mechanical Engineer
CAND_0050416,Mechanical Engineer,9,no,Mechanical Engineer
CAND_0050447,Accountant,7,yes,Accountant
CAND_0050463,Business Analyst,8,no,Business Analyst | Customer Support
CAND_0050476,HR Manager,9,yes,HR Manager | Accountant
CAND_0050483,Business Analyst,7,no,Business Analyst | Operations Manager | Business Analyst
CAND_0050493,Graphic Designer,6,yes,Graphic Designer | Sales Executive
CAND_0050499,Customer Support,10,yes,Customer Support | Business Analyst | Marketing Manager | Graphic Designer
CAND_0050559,Sales Executive,7,yes,Sales Executive
CAND_0050589,Mechanical Engineer,9,no,Mechanical Engineer | Business Analyst | Customer Support | Operations Manager
CAND_0050592,Customer Support,11,yes,Customer Support | Accountant | Civil Engineer | Operations Manager
CAND_0050607,Sales Executive,7,yes,Sales Executive | Content Writer | Civil Engineer | Project Manager
CAND_0050620,Customer Support,7,yes,Customer Support
CAND_0050631,Sales Executive,8,yes,Sales Executive | Operations Manager | Graphic Designer | Business Analyst
CAND_0050650,Marketing Manager,8,yes,Marketing Manager | Civil Engineer | Content Writer | Mechanical Engineer
CAND_0050662,HR Manager,6,yes,HR Manager | HR Manager | Project Manager
CAND_0050679,Civil Engineer,10,no,Civil Engineer
CAND_0050681,Operations Manager,10,yes,Operations Manager | Sales Executive | Operations Manager | Mechanical Engineer
CAND_0050757,Sales Executive,9,yes,Sales Executive | Mechanical Engineer
CAND_0050765,AI Specialist,4,no,AI Specialist | AI Specialist | AI Research Engineer
CAND_0050822,Marketing Manager,7,yes,Marketing Manager
CAND_0050841,Sales Executive,10,yes,Sales Executive | Sales Executive | Sales Executive
CAND_0050907,Graphic Designer,6,yes,Graphic Designer | Civil Engineer | Sales Executive | Content Writer
CAND_0050930,Sales Executive,8,yes,Sales Executive
CAND_0050935,Graphic Designer,8,yes,Graphic Designer | Sales Executive | Customer Support
CAND_0050943,Mechanical Engineer,8,no,Mechanical Engineer | Project Manager | Graphic Designer | Customer Support
CAND_0051007,Project Manager,8,yes,Project Manager | Content Writer | Business Analyst
CAND_0051008,Marketing Manager,6,yes,Marketing Manager | HR Manager | Content Writer | Marketing Manager
CAND_0051083,Graphic Designer,6,yes,Graphic Designer | Marketing Manager | Operations Manager
CAND_0051200,Business Analyst,10,no,Business Analyst | Project Manager | Accountant | Business Analyst
CAND_0051201,Operations Manager,6,yes,Operations Manager | Customer Support | Accountant
CAND_0051202,Mechanical Engineer,5,no,Mechanical Engineer | Customer Support | Graphic Designer | Mechanical Engineer
CAND_0051211,Accountant,6,yes,Accountant
CAND_0051213,Marketing Manager,8,yes,Marketing Manager | Accountant
CAND_0051241,Accountant,7,yes,Accountant | HR Manager | Business Analyst
CAND_0051295,HR Manager,7,yes,HR Manager
CAND_0051304,HR Manager,7,yes,HR Manager
CAND_0051339,Business Analyst,8,no,Business Analyst
CAND_0051343,Marketing Manager,7,yes,Marketing Manager | Accountant
CAND_0051435,Graphic Designer,8,yes,Graphic Designer | Operations Manager | HR Manager
CAND_0051461,Content Writer,8,yes,Content Writer | Marketing Manager | Marketing Manager
CAND_0051474,Mechanical Engineer,9,no,Mechanical Engineer
CAND_0051499,Mechanical Engineer,6,no,Mechanical Engineer | Business Analyst | Marketing Manager
CAND_0051509,Sales Executive,7,yes,Sales Executive
CAND_0051537,Sales Executive,6,yes,Sales Executive | Marketing Manager | Accountant | Operations Manager
CAND_0051568,Project Manager,8,yes,Project Manager
CAND_0051662,Business Analyst,8,no,Business Analyst | Accountant
CAND_0051689,HR Manager,5,yes,HR Manager | Project Manager | Graphic Designer
CAND_0051698,Marketing Manager,6,yes,Marketing Manager
CAND_0051699,Marketing Manager,7,yes,Marketing Manager | Customer Support | Business Analyst
CAND_0051747,Business Analyst,11,no,Business Analyst | Civil Engineer | Mechanical Engineer
CAND_0051772,Accountant,7,yes,Accountant | Customer Support | Civil Engineer
CAND_0051793,Mechanical Engineer,11,no,Mechanical Engineer | Project Manager | Marketing Manager
CAND_0051796,Project Manager,8,yes,Project Manager | Business Analyst | Operations Manager
CAND_0051864,Marketing Manager,7,yes,Marketing Manager | Project Manager | Customer Support | Graphic Designer
CAND_0051997,Business Analyst,9,no,Business Analyst | Business Analyst | Marketing Manager
CAND_0052011,HR Manager,6,yes,HR Manager
CAND_0052020,Civil Engineer,6,no,Civil Engineer | Graphic Designer | Graphic Designer | Business Analyst
CAND_0052029,Business Analyst,10,no,Business Analyst | HR Manager
CAND_0052155,Content Writer,7,yes,Content Writer | Operations Manager | Civil Engineer | Project Manager
CAND_0052316,HR Manager,8,yes,HR Manager | HR Manager | HR Manager
CAND_0052324,HR Manager,10,yes,HR Manager | HR Manager
CAND_0052362,Marketing Manager,8,yes,Marketing Manager | Marketing Manager | Graphic Designer | Civil Engineer
CAND_0052367,Mechanical Engineer,11,no,Mechanical Engineer | Content Writer
CAND_0052370,Operations Manager,10,yes,Operations Manager | Civil Engineer | Sales Executive
CAND_0052375,Accountant,8,yes,Accountant
CAND_0052404,Marketing Manager,6,yes,Marketing Manager | Civil Engineer | Civil Engineer
CAND_0052430,Graphic Designer,6,yes,Graphic Designer | Civil Engineer | Accountant | Content Writer
CAND_0052448,Accountant,10,yes,Accountant | Marketing Manager | Business Analyst | Sales Executive
CAND_0052457,Graphic Designer,8,yes,Graphic Designer
CAND_0052459,Graphic Designer,9,yes,Graphic Designer | Project Manager | Marketing Manager
CAND_0052462,Graphic Designer,10,yes,Graphic Designer | HR Manager | Operations Manager
CAND_0052486,Project Manager,10,yes,Project Manager | Marketing Manager | HR Manager | Marketing Manager
CAND_0052560,Customer Support,7,yes,Customer Support | Content Writer
CAND_0052590,Operations Manager,8,yes,Operations Manager
CAND_0052600,Civil Engineer,7,no,Civil Engineer | Customer Support
CAND_0052612,Graphic Designer,9,yes,Graphic Designer | Accountant | Business Analyst | Accountant
CAND_0052652,Project Manager,8,yes,Project Manager | Civil Engineer | Marketing Manager | Marketing Manager
CAND_0052679,Senior Software Engineer (ML),4,no,Senior Software Engineer (ML)
CAND_0052736,Operations Manager,7,yes,Operations Manager
CAND_0052750,Project Manager,8,yes,Project Manager | Business Analyst | Civil Engineer | Mechanical Engineer
CAND_0052769,Sales Executive,9,yes,Sales Executive
CAND_0052782,Project Manager,9,yes,Project Manager | Sales Executive | Graphic Designer | Business Analyst
CAND_0052921,Content Writer,5,yes,Content Writer | Business Analyst | Graphic Designer | Customer Support
CAND_0052924,HR Manager,6,yes,HR Manager | Operations Manager | Marketing Manager | HR Manager
CAND_0052982,Civil Engineer,7,no,Civil Engineer | Operations Manager | Marketing Manager
CAND_0052998,Customer Support,11,yes,Customer Support | Customer Support
CAND_0053021,Graphic Designer,8,yes,Graphic Designer
CAND_0053053,Civil Engineer,6,no,Civil Engineer | Business Analyst
CAND_0053064,Civil Engineer,8,no,Civil Engineer
CAND_0053088,Marketing Manager,7,yes,Marketing Manager | Graphic Designer | Accountant
CAND_0053109,Accountant,6,yes,Accountant
CAND_0053111,Civil Engineer,8,no,Civil Engineer | Business Analyst | Graphic Designer | Project Manager
CAND_0053136,Project Manager,8,yes,Project Manager | Marketing Manager
CAND_0053166,HR Manager,7,yes,HR Manager
CAND_0053175,Business Analyst,9,no,Business Analyst | Customer Support
CAND_0053202,Accountant,7,yes,Accountant
CAND_0053208,Project Manager,9,yes,Project Manager | Customer Support | Customer Support | Marketing Manager
CAND_0053215,Operations Manager,7,yes,Operations Manager | Content Writer | Graphic Designer | HR Manager
CAND_0053258,Operations Manager,9,yes,Operations Manager
CAND_0053262,Business Analyst,9,no,Business Analyst
CAND_0053297,Content Writer,8,yes,Content Writer
CAND_0053436,Civil Engineer,7,no,Civil Engineer | Sales Executive | Sales Executive
CAND_0053459,Business Analyst,8,no,Business Analyst
CAND_0053462,Accountant,7,yes,Accountant | Operations Manager | Customer Support | HR Manager
CAND_0053470,HR Manager,10,yes,HR Manager | Sales Executive
CAND_0053478,Marketing Manager,9,yes,Marketing Manager | Graphic Designer | HR Manager | Content Writer
CAND_0053492,Content Writer,10,yes,Content Writer | Project Manager | HR Manager
CAND_0053514,Sales Executive,8,yes,Sales Executive
CAND_0053545,Graphic Designer,5,yes,Graphic Designer
CAND_0053579,Sales Executive,9,yes,Sales Executive | HR Manager
CAND_0053694,Operations Manager,10,yes,Operations Manager | Sales Executive | Graphic Designer
CAND_0053701,Accountant,7,yes,Accountant | Content Writer | Sales Executive
CAND_0053713,Graphic Designer,9,yes,Graphic Designer | Civil Engineer | Marketing Manager | Customer Support
CAND_0053768,Business Analyst,5,no,Business Analyst | Mechanical Engineer | Project Manager | HR Manager
CAND_0053772,Customer Support,8,yes,Customer Support | Content Writer
CAND_0053774,Civil Engineer,9,no,Civil Engineer | Sales Executive | Civil Engineer | Sales Executive
CAND_0053823,Junior ML Engineer,5,no,Junior ML Engineer | ML Engineer
CAND_0053927,Mechanical Engineer,6,no,Mechanical Engineer | Business Analyst
CAND_0053960,Civil Engineer,6,no,Civil Engineer
CAND_0054055,Business Analyst,6,no,Business Analyst | Content Writer | Customer Support
CAND_0054059,AI Specialist,4,no,AI Specialist
CAND_0054124,Civil Engineer,10,no,Civil Engineer | Project Manager | Mechanical Engineer
CAND_0054131,Senior Data Engineer,4,no,Senior Data Engineer | Data Analyst
CAND_0054141,HR Manager,9,yes,HR Manager | Content Writer
CAND_0054159,Civil Engineer,9,no,Civil Engineer | Project Manager | Civil Engineer | Civil Engineer
CAND_0054178,Project Manager,8,yes,Project Manager
CAND_0054194,Sales Executive,10,yes,Sales Executive | Graphic Designer | Marketing Manager
CAND_0054212,Project Manager,7,yes,Project Manager | Project Manager | Project Manager | Civil Engineer
CAND_0054248,Mechanical Engineer,10,no,Mechanical Engineer | Business Analyst | Mechanical Engineer | Graphic Designer
CAND_0054256,Mechanical Engineer,11,no,Mechanical Engineer | Operations Manager | Civil Engineer
CAND_0054257,Civil Engineer,8,no,Civil Engineer
CAND_0054328,Customer Support,7,yes,Customer Support | Graphic Designer | Business Analyst | HR Manager
CAND_0054354,Operations Manager,10,yes,Operations Manager | Operations Manager | Business Analyst | Graphic Designer
CAND_0054385,Software Engineer,4,no,Software Engineer | Mobile Developer
CAND_0054390,DevOps Engineer,5,no,DevOps Engineer
CAND_0054447,Graphic Designer,7,yes,Graphic Designer | Accountant | Accountant
CAND_0054462,HR Manager,10,yes,HR Manager | Sales Executive | Marketing Manager | Marketing Manager
CAND_0054555,Accountant,7,yes,Accountant | Sales Executive
CAND_0054566,Sales Executive,5,yes,Sales Executive | Business Analyst | Operations Manager
CAND_0054580,Project Manager,9,yes,Project Manager | Accountant | Operations Manager | Mechanical Engineer
CAND_0054647,Civil Engineer,8,no,Civil Engineer | Business Analyst
CAND_0054741,Customer Support,7,yes,Customer Support
CAND_0054768,Content Writer,10,yes,Content Writer | Mechanical Engineer | Project Manager | Sales Executive
CAND_0054838,Graphic Designer,7,yes,Graphic Designer | Content Writer | HR Manager | HR Manager
CAND_0054866,Content Writer,8,yes,Content Writer | Graphic Designer
CAND_0054916,Operations Manager,9,yes,Operations Manager | Marketing Manager | Accountant
CAND_0054948,Civil Engineer,11,no,Civil Engineer | Customer Support
CAND_0055002,HR Manager,9,yes,HR Manager | Civil Engineer | Sales Executive
CAND_0055009,Operations Manager,10,yes,Operations Manager | Content Writer | Mechanical Engineer | Operations Manager
CAND_0055026,Operations Manager,5,yes,Operations Manager
CAND_0055070,Mechanical Engineer,6,no,Mechanical Engineer | Content Writer | Graphic Designer
CAND_0055216,Civil Engineer,11,no,Civil Engineer
CAND_0055219,Business Analyst,7,no,Business Analyst | Civil Engineer | Graphic Designer
CAND_0055335,Customer Support,9,yes,Customer Support | Project Manager | Civil Engineer
CAND_0055417,Software Engineer,4,no,Software Engineer | Senior Software Engineer | Backend Engineer
CAND_0055518,Operations Manager,8,yes,Operations Manager | Customer Support
CAND_0055556,Accountant,9,yes,Accountant | Operations Manager | Sales Executive | Graphic Designer
CAND_0055561,Content Writer,7,yes,Content Writer | Graphic Designer | Operations Manager
CAND_0055601,Sales Executive,8,yes,Sales Executive | Customer Support | Mechanical Engineer
CAND_0055607,Business Analyst,10,no,Business Analyst | Business Analyst
CAND_0055649,Marketing Manager,10,yes,Marketing Manager | Customer Support | Customer Support
CAND_0055707,Mechanical Engineer,6,no,Mechanical Engineer | Civil Engineer
CAND_0055737,Business Analyst,9,no,Business Analyst | Accountant | Graphic Designer
CAND_0055763,Sales Executive,9,yes,Sales Executive
CAND_0055778,Project Manager,10,yes,Project Manager | HR Manager | Operations Manager
CAND_0055824,Sales Executive,9,yes,Sales Executive | Content Writer
CAND_0055838,Graphic Designer,10,yes,Graphic Designer | Mechanical Engineer | Business Analyst | Marketing Manager
CAND_0055912,Civil Engineer,10,no,Civil Engineer | Business Analyst | Business Analyst | Content Writer
CAND_0055929,Graphic Designer,5,yes,Graphic Designer | HR Manager | Graphic Designer | Customer Support
CAND_0055978,Sales Executive,7,yes,Sales Executive
CAND_0056010,Accountant,7,yes,Accountant | Customer Support
CAND_0056058,Junior ML Engineer,4,no,Junior ML Engineer | Junior ML Engineer
CAND_0056085,Sales Executive,8,yes,Sales Executive | Project Manager | Accountant | Mechanical Engineer
CAND_0056097,Sales Executive,10,yes,Sales Executive | Project Manager | Business Analyst | Customer Support
CAND_0056114,Operations Manager,8,yes,Operations Manager | Accountant
CAND_0056121,Civil Engineer,9,no,Civil Engineer
CAND_0056158,Operations Manager,8,yes,Operations Manager
CAND_0056184,Graphic Designer,8,yes,Graphic Designer | Civil Engineer
CAND_0056236,Graphic Designer,5,yes,Graphic Designer | Graphic Designer | Marketing Manager
CAND_0056254,Content Writer,10,yes,Content Writer
CAND_0056324,Business Analyst,8,no,Business Analyst | Business Analyst | Business Analyst | Project Manager
CAND_0056327,Operations Manager,7,yes,Operations Manager | Civil Engineer | Civil Engineer
CAND_0056331,Business Analyst,9,no,Business Analyst | Marketing Manager | Project Manager
CAND_0056345,Civil Engineer,10,no,Civil Engineer | Content Writer
CAND_0056374,Project Manager,9,yes,Project Manager | Business Analyst | Operations Manager | Business Analyst
CAND_0056380,Content Writer,8,yes,Content Writer | Marketing Manager
CAND_0056442,Mobile Developer,4,no,Mobile Developer | .NET Developer | .NET Developer
CAND_0056457,Accountant,10,yes,Accountant | Operations Manager
CAND_0056495,Operations Manager,8,yes,Operations Manager | Business Analyst
CAND_0056522,Mechanical Engineer,6,no,Mechanical Engineer | Business Analyst | Content Writer | Content Writer
CAND_0056532,Civil Engineer,9,no,Civil Engineer | Marketing Manager | Business Analyst | Sales Executive
CAND_0056590,Customer Support,5,yes,Customer Support
CAND_0056606,Operations Manager,8,yes,Operations Manager | Sales Executive | Civil Engineer
CAND_0056613,Mechanical Engineer,9,no,Mechanical Engineer
CAND_0056642,Accountant,7,yes,Accountant | Sales Executive | Project Manager
CAND_0056676,Graphic Designer,9,yes,Graphic Designer | Business Analyst | Customer Support | Project Manager
CAND_0056692,Project Manager,9,yes,Project Manager | Mechanical Engineer
CAND_0056693,Graphic Designer,7,yes,Graphic Designer | Business Analyst | Business Analyst | Civil Engineer
CAND_0056713,Graphic Designer,10,yes,Graphic Designer | HR Manager | Customer Support | Marketing Manager
CAND_0056720,Mechanical Engineer,9,no,Mechanical Engineer
CAND_0056726,HR Manager,9,yes,HR Manager
CAND_0056792,Project Manager,8,yes,Project Manager | Sales Executive | Project Manager
CAND_0056808,HR Manager,6,yes,HR Manager
CAND_0056815,HR Manager,9,yes,HR Manager
CAND_0056887,Project Manager,6,yes,Project Manager | Mechanical Engineer
CAND_0056954,Mechanical Engineer,8,no,Mechanical Engineer | Sales Executive | Civil Engineer | Customer Support
CAND_0056997,Sales Executive,7,yes,Sales Executive | Project Manager | Content Writer
CAND_0056998,Project Manager,10,yes,Project Manager | Business Analyst | Operations Manager | Project Manager
CAND_0057036,Content Writer,10,yes,Content Writer | Sales Executive
CAND_0057133,Marketing Manager,10,yes,Marketing Manager
CAND_0057255,Graphic Designer,6,yes,Graphic Designer | Civil Engineer | Operations Manager | Graphic Designer
CAND_0057387,Content Writer,8,yes,Content Writer
CAND_0057391,Accountant,7,yes,Accountant | Accountant
CAND_0057522,Customer Support,9,yes,Customer Support | Sales Executive
CAND_0057545,Project Manager,6,yes,Project Manager | Graphic Designer | Business Analyst
CAND_0057552,Sales Executive,7,yes,Sales Executive | Graphic Designer | Graphic Designer | Mechanical Engineer
CAND_0057603,Accountant,7,yes,Accountant | Accountant | Project Manager | Mechanical Engineer
CAND_0057616,Content Writer,8,yes,Content Writer | HR Manager | Graphic Designer | Content Writer
CAND_0057628,Accountant,6,yes,Accountant
CAND_0057715,Graphic Designer,10,yes,Graphic Designer | Marketing Manager | Content Writer
CAND_0057725,Operations Manager,5,yes,Operations Manager | Project Manager | Accountant | Graphic Designer
CAND_0057822,Marketing Manager,7,yes,Marketing Manager | Graphic Designer
CAND_0057889,Customer Support,8,yes,Customer Support | Business Analyst | Content Writer | Accountant
CAND_0057901,Customer Support,7,yes,Customer Support | Project Manager | Civil Engineer | Business Analyst
CAND_0057924,Graphic Designer,7,yes,Graphic Designer
CAND_0057964,Marketing Manager,7,yes,Marketing Manager | Operations Manager
CAND_0057972,Project Manager,9,yes,Project Manager | Project Manager
CAND_0058000,Content Writer,7,yes,Content Writer | Graphic Designer
CAND_0058027,Customer Support,11,yes,Customer Support
CAND_0058062,Operations Manager,7,yes,Operations Manager | Sales Executive
CAND_0058093,Business Analyst,10,no,Business Analyst | Graphic Designer | Business Analyst | Accountant
CAND_0058100,Operations Manager,9,yes,Operations Manager
CAND_0058115,Civil Engineer,8,no,Civil Engineer
CAND_0058146,AI Research Engineer,5,no,AI Research Engineer | Senior Software Engineer (ML) | Junior ML Engineer
CAND_0058188,Mechanical Engineer,6,no,Mechanical Engineer | HR Manager | Customer Support | Civil Engineer
CAND_0058217,Civil Engineer,5,no,Civil Engineer | Sales Executive | Accountant | Operations Manager
CAND_0058266,Sales Executive,8,yes,Sales Executive | Mechanical Engineer | Business Analyst | Graphic Designer
CAND_0058337,Content Writer,10,yes,Content Writer
CAND_0058352,Content Writer,10,yes,Content Writer | Customer Support | HR Manager
CAND_0058424,Accountant,7,yes,Accountant | HR Manager | Customer Support | HR Manager
CAND_0058518,Graphic Designer,7,yes,Graphic Designer | Operations Manager
CAND_0058607,Civil Engineer,9,no,Civil Engineer | Accountant
CAND_0058653,Sales Executive,10,yes,Sales Executive | Marketing Manager
CAND_0058674,Project Manager,7,yes,Project Manager | Sales Executive | Accountant | Accountant
CAND_0058690,HR Manager,11,yes,HR Manager
CAND_0058704,Graphic Designer,10,yes,Graphic Designer
CAND_0058898,Sales Executive,5,yes,Sales Executive | Marketing Manager | Mechanical Engineer | Marketing Manager
CAND_0058902,Content Writer,6,yes,Content Writer | Content Writer | Content Writer
CAND_0058945,Customer Support,11,yes,Customer Support | Graphic Designer | Project Manager
CAND_0058983,Project Manager,9,yes,Project Manager | Operations Manager | Customer Support
CAND_0058987,Graphic Designer,7,yes,Graphic Designer
CAND_0058997,Sales Executive,10,yes,Sales Executive | Business Analyst | Marketing Manager
CAND_0059072,Content Writer,6,yes,Content Writer | Mechanical Engineer
CAND_0059147,Accountant,8,yes,Accountant | Graphic Designer | Mechanical Engineer | Customer Support
CAND_0059193,Content Writer,8,yes,Content Writer | Accountant | HR Manager
CAND_0059238,Project Manager,7,yes,Project Manager
CAND_0059261,Sales Executive,9,yes,Sales Executive
CAND_0059294,Sales Executive,9,yes,Sales Executive | Civil Engineer | Graphic Designer | Accountant
CAND_0059347,Civil Engineer,9,no,Civil Engineer | Sales Executive | Mechanical Engineer
CAND_0059395,Sales Executive,11,yes,Sales Executive | Content Writer | HR Manager | Business Analyst
CAND_0059431,Content Writer,7,yes,Content Writer | HR Manager
CAND_0059438,Sales Executive,7,yes,Sales Executive | Business Analyst
CAND_0059457,Business Analyst,8,no,Business Analyst | Marketing Manager | Customer Support | Accountant
CAND_0059488,Marketing Manager,10,yes,Marketing Manager | Sales Executive
CAND_0059492,Civil Engineer,8,no,Civil Engineer
CAND_0059504,Junior ML Engineer,4,no,Junior ML Engineer
CAND_0059509,HR Manager,9,yes,HR Manager | Sales Executive | Operations Manager | Marketing Manager
CAND_0059555,Graphic Designer,11,yes,Graphic Designer | HR Manager | Accountant | Sales Executive
CAND_0059614,Software Engineer,4,no,Software Engineer | Data Engineer
CAND_0059623,Graphic Designer,8,yes,Graphic Designer | Accountant | Business Analyst | Mechanical Engineer
CAND_0059644,Mobile Developer,4,no,Mobile Developer | Software Engineer | Full Stack Developer
CAND_0059672,Accountant,9,yes,Accountant | Business Analyst
CAND_0059678,HR Manager,8,yes,HR Manager | Mechanical Engineer | Content Writer
CAND_0059713,Accountant,10,yes,Accountant | Operations Manager
CAND_0059714,HR Manager,6,yes,HR Manager | Business Analyst | Content Writer | HR Manager
CAND_0059774,Graphic Designer,7,yes,Graphic Designer | Operations Manager | Accountant | HR Manager
CAND_0059839,Civil Engineer,9,no,Civil Engineer | Civil Engineer | Operations Manager | Content Writer
CAND_0059847,Sales Executive,6,yes,Sales Executive | Operations Manager | Operations Manager | Customer Support
CAND_0059849,Civil Engineer,7,no,Civil Engineer | Operations Manager | Graphic Designer | Graphic Designer
CAND_0059853,Accountant,9,yes,Accountant | Customer Support | Graphic Designer
CAND_0059899,Business Analyst,7,no,Business Analyst | HR Manager | Sales Executive | Customer Support
CAND_0059929,Project Manager,6,yes,Project Manager
CAND_0059965,Content Writer,8,yes,Content Writer | Customer Support
CAND_0059981,Operations Manager,6,yes,Operations Manager | Graphic Designer | Sales Executive
CAND_0060109,Civil Engineer,8,no,Civil Engineer | Marketing Manager | Graphic Designer | Civil Engineer
CAND_0060156,Graphic Designer,10,yes,Graphic Designer | Content Writer | Business Analyst | Marketing Manager
CAND_0060220,HR Manager,10,yes,HR Manager
CAND_0060221,Customer Support,9,yes,Customer Support | Customer Support
CAND_0060253,Sales Executive,11,yes,Sales Executive | Marketing Manager
CAND_0060286,Business Analyst,7,no,Business Analyst | Sales Executive | Content Writer
CAND_0060289,Marketing Manager,8,yes,Marketing Manager | Accountant | Mechanical Engineer | HR Manager
CAND_0060316,Civil Engineer,8,no,Civil Engineer | Operations Manager
CAND_0060345,Civil Engineer,7,no,Civil Engineer | Graphic Designer | Customer Support | Content Writer
CAND_0060361,Mechanical Engineer,9,no,Mechanical Engineer
CAND_0060388,Civil Engineer,9,no,Civil Engineer | Sales Executive | Business Analyst
CAND_0060421,HR Manager,7,yes,HR Manager
CAND_0060519,Accountant,7,yes,Accountant
CAND_0060618,Sales Executive,6,yes,Sales Executive | Sales Executive
CAND_0060662,Graphic Designer,11,yes,Graphic Designer | Graphic Designer | Mechanical Engineer | Civil Engineer
CAND_0060671,Content Writer,8,yes,Content Writer
CAND_0060699,ML Engineer,4,no,ML Engineer
CAND_0060739,Graphic Designer,8,yes,Graphic Designer | Project Manager | Customer Support | Mechanical Engineer
CAND_0060773,Project Manager,6,yes,Project Manager | Project Manager | Accountant | Mechanical Engineer
CAND_0060795,Business Analyst,8,no,Business Analyst
CAND_0060802,Civil Engineer,10,no,Civil Engineer | Operations Manager | Marketing Manager | Content Writer
CAND_0060823,Accountant,11,yes,Accountant | Customer Support | Civil Engineer | Operations Manager
CAND_0060832,Mechanical Engineer,8,no,Mechanical Engineer | Marketing Manager | Sales Executive | Content Writer
CAND_0060844,Content Writer,9,yes,Content Writer | Mechanical Engineer | Mechanical Engineer
CAND_0060845,HR Manager,7,yes,HR Manager | Operations Manager | HR Manager | Graphic Designer
CAND_0060856,Operations Manager,10,yes,Operations Manager | HR Manager | Operations Manager
CAND_0060869,Civil Engineer,8,no,Civil Engineer | Project Manager | HR Manager | Content Writer
CAND_0060902,Customer Support,8,yes,Customer Support
CAND_0061002,Marketing Manager,8,yes,Marketing Manager | Business Analyst
CAND_0061011,Graphic Designer,10,yes,Graphic Designer | Accountant | Mechanical Engineer | Project Manager
CAND_0061040,Mechanical Engineer,9,no,Mechanical Engineer | HR Manager | Business Analyst | Content Writer
CAND_0061063,Accountant,7,yes,Accountant | Mechanical Engineer | Marketing Manager
CAND_0061187,Graphic Designer,8,yes,Graphic Designer | Mechanical Engineer
CAND_0061189,Customer Support,6,yes,Customer Support | Project Manager | Sales Executive
CAND_0061200,Sales Executive,7,yes,Sales Executive
CAND_0061354,Accountant,10,yes,Accountant
CAND_0061361,HR Manager,9,yes,HR Manager | Marketing Manager
CAND_0061411,Mechanical Engineer,8,no,Mechanical Engineer | Graphic Designer | Mechanical Engineer
CAND_0061443,Accountant,8,yes,Accountant
CAND_0061475,Civil Engineer,6,no,Civil Engineer | Business Analyst
CAND_0061549,Customer Support,8,yes,Customer Support | Content Writer | Sales Executive | Operations Manager
CAND_0061550,ML Engineer,4,no,ML Engineer | Junior ML Engineer | AI Specialist
CAND_0061587,Sales Executive,6,yes,Sales Executive
CAND_0061712,Content Writer,7,yes,Content Writer | Civil Engineer | Civil Engineer | Content Writer
CAND_0061735,Graphic Designer,10,yes,Graphic Designer | Graphic Designer | Customer Support
CAND_0061741,Project Manager,7,yes,Project Manager
CAND_0061776,Content Writer,10,yes,Content Writer | Customer Support
